CUST_ID,PCA1,PCA2,CLUSTER_x,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,CLUSTER_y
C13061,-1.0583013205998613,2.442761962084462,2,3481.400783,1.0,188.0,188.0,0.0,2747.982493,0.166667,0.166667,0.0,0.416667,10,2,8500.0,844.591086,1063.696942,0.0,12,2
C13062,-1.5992263811382446,-0.323029082232307,0,2237.238086,1.0,120.0,120.0,0.0,0.0,0.125,0.125,0.0,0.0,0,1,2500.0,343.102984,712.986387,0.0,8,0
C13063,0.8886405243620298,-0.7165396598963744,3,1611.720259,1.0,955.59,873.85,81.74,0.0,0.916667,0.916667,0.083333,0.0,0,19,5000.0,703.220116,457.013405,0.0,12,3
C13064,3.3055341592419833,1.7795128600531924,3,3294.951011,1.0,2923.07,2762.0,161.07,3801.850865,1.0,0.916667,0.583333,0.166667,2,35,13000.0,6320.790788,1002.946812,0.0,12,3
C13065,-0.34333522786703985,-0.8492662968765412,3,1436.783799,1.0,258.86,25.52,233.34,143.228646,0.666667,0.083333,0.666667,0.083333,1,13,1500.0,662.396392,404.768221,0.0,12,3
C13066,2.1468893291059925,-2.0520039456738965,3,78.44322,1.0,1367.73,0.0,1367.73,0.0,1.0,0.0,1.0,0.0,0,58,6000.0,1229.147513,164.423401,1.0,12,3
C13067,-0.4229620720024055,3.661752962184899,2,3586.66025,1.0,342.0,177.0,165.0,5409.095889,0.333333,0.166667,0.166667,0.416667,18,5,6000.0,5949.072074,1315.504162,0.0,12,2
C13068,-1.6789604778643328,0.6016204437182188,0,1119.464067,1.0,0.0,0.0,0.0,748.241727,0.0,0.0,0.0,0.25,4,0,3000.0,1951.116757,334.301206,0.0,12,0
C13069,1.1199262583679708,-1.080662003369091,3,190.872836,0.545455,3011.36,0.0,3011.36,0.0,0.5,0.0,0.416667,0.0,0,6,7500.0,2543.018081,70.915266,0.3,12,3
C13070,0.2517192614308369,0.6878803774272654,0,4881.395564,0.909091,849.78,849.78,0.0,0.0,0.454545,0.454545,0.0,0.0,0,7,11500.0,1097.471776,1314.593462,0.0,11,0
C13071,-0.6874298471643565,0.7768073927806662,0,891.111576,0.909091,698.99,0.0,698.99,1208.994937,0.545455,0.0,0.454545,0.363636,13,6,1500.0,2152.76797,371.913747,0.125,11,0
C13072,-1.3886274102851974,-0.6576696340854947,0,124.732546,0.818182,301.07,301.07,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,5000.0,732.951933,133.935004,0.0,12,0
C13073,5.877630884722206,-1.258708407774567,1,1820.216623,1.0,4877.66,2341.16,2536.5,0.0,1.0,1.0,1.0,0.0,0,154,4500.0,1297.994539,408.293375,0.166667,12,1
C13074,-0.4334597738536633,-0.8556200276077812,0,212.080181,1.0,618.0,333.0,285.0,0.0,0.5,0.083333,0.333333,0.0,0,7,6000.0,378.383325,169.341588,0.0,12,0
C13076,0.9545691271635645,-0.4787807294252884,3,2135.406047,1.0,1600.09,1425.13,174.96,78.600122,0.833333,0.666667,0.25,0.083333,1,28,2500.0,699.818277,976.996811,0.0,12,3
C13077,6.1265767505054525,-1.3969694691390888,1,523.329585,1.0,5819.46,4646.02,1173.44,0.0,1.0,1.0,1.0,0.0,0,114,6000.0,5279.91437,194.433112,0.916667,12,1
C13078,-1.8035061681381195,1.6735327870946237,0,2655.715643,1.0,0.0,0.0,0.0,2179.449214,0.0,0.0,0.0,0.416667,7,0,3000.0,893.586488,637.350978,0.0,12,0
C13079,-0.45573349846170774,-1.5626716838140995,3,17.415068,0.727273,147.7,0.0,147.7,0.0,0.666667,0.0,0.666667,0.0,0,14,4000.0,177.088102,127.799107,0.181818,12,3
C13080,-2.260559650159332,0.7324216201008006,0,347.577293,0.857143,26.8,26.8,0.0,470.846474,0.142857,0.142857,0.0,0.428571,11,1,500.0,28.654864,256.522546,0.0,7,0
C13081,-1.4260542730701757,1.148494856010517,0,2201.533726,1.0,0.0,0.0,0.0,2719.782919,0.0,0.0,0.0,0.166667,4,0,3000.0,3436.911086,711.894455,0.083333,12,0
C13082,1.3300244337752694,-1.727099556862171,3,169.850339,1.0,1693.03,39.0,1654.03,0.0,1.0,0.083333,0.916667,0.0,0,15,4000.0,1382.622524,181.773223,0.454545,12,3
C13083,-1.601993270520253,0.05372549569412031,0,1584.358415,1.0,0.0,0.0,0.0,440.692946,0.0,0.0,0.0,0.083333,1,0,4000.0,805.264643,452.084802,0.0,12,0
C13084,-1.2106553021651245,3.021466919604127,2,5030.927831,1.0,99.0,99.0,0.0,2999.769235,0.166667,0.166667,0.0,0.583333,10,2,6000.0,1144.381323,1143.067027,0.0,12,2
C13085,-0.2670399418964543,-0.9190203946832798,3,982.165343,1.0,435.72,45.65,390.07,0.0,0.5,0.083333,0.5,0.0,0,20,2300.0,917.52463,1319.508567,0.0,12,3
C13086,1.2126507147480718,-1.3207693886074168,3,233.376877,1.0,1178.12,901.5,276.62,0.0,1.0,0.25,1.0,0.0,0,28,6000.0,1098.390459,177.323148,0.0,12,3
C13087,0.6183544357531691,-1.1263242525597328,3,1201.149593,1.0,851.21,260.45,590.76,0.0,0.833333,0.25,0.75,0.0,0,21,3600.0,978.569968,362.83664,0.0,12,3
C13088,-1.5994008362580168,-1.0964391068892385,0,36.607995,0.545455,224.4,224.4,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,2100.0,372.093413,151.08003,0.0,12,0
C13089,1.2621120460377813,0.16838632950338772,3,2380.291402,1.0,1433.2,487.74,945.46,254.450638,0.666667,0.416667,0.583333,0.166667,3,33,7000.0,1877.023036,616.430163,0.0,12,3
C13090,-1.0041622769951042,1.4904784237768558,0,198.377577,0.636364,0.0,0.0,0.0,3882.683613,0.0,0.0,0.0,0.25,7,0,9000.0,6200.550587,114.23108,0.5,12,0
C13091,-0.5212602964049831,1.0228899036955252,0,27.585915,0.090909,0.0,0.0,0.0,1209.369868,0.0,0.0,0.0,0.083333,1,0,11000.0,14176.74867,46.573054,0.0,12,0
C13092,-0.6218459710003577,-0.047406644553164796,0,1369.969909,1.0,1770.0,1770.0,0.0,460.484164,0.166667,0.166667,0.0,0.083333,1,2,1800.0,1692.52541,365.78324,0.0,12,0
C13093,0.05241748757078886,-1.7750497917306407,3,100.037595,1.0,414.48,0.0,414.48,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,234.619774,144.362561,0.0,12,3
C13094,-0.23594025000729416,0.12267642190923846,0,1412.593167,1.0,1278.5,1278.5,0.0,0.0,0.166667,0.166667,0.0,0.0,0,6,10500.0,1296.772849,327.424876,0.0,12,0
C13095,1.8742152100513272,-0.6654950405845941,3,3473.463277,1.0,1182.95,718.75,464.2,0.0,1.0,0.583333,1.0,0.0,0,36,6000.0,955.667752,1243.191013,0.0,12,3
C13096,2.242586977239604,-1.1775081790736242,3,411.894578,1.0,2948.1,2706.59,241.51,0.0,0.916667,0.916667,0.5,0.0,0,22,4000.0,2520.35969,185.983855,0.333333,12,3
C13097,0.8895241037898531,0.6902366231280618,3,3380.990237,1.0,984.31,984.31,0.0,508.157584,1.0,1.0,0.0,0.25,4,12,3800.0,1694.781649,2591.170425,0.0,12,3
C13098,-0.9050153518708368,-0.39687929084679946,0,381.959463,0.545455,1013.6,1013.6,0.0,476.74727,0.166667,0.166667,0.0,0.083333,1,12,3500.0,2246.428764,103.601608,0.0,12,0
C13099,3.733269798884613,-1.424015618897289,3,449.456201,1.0,3597.02,2833.13,763.89,0.0,1.0,1.0,1.0,0.0,0,65,2000.0,3901.786339,177.54056,0.25,12,3
C13100,0.6262059819873522,-0.692545405561098,3,1134.830372,1.0,833.98,833.98,0.0,0.0,1.0,1.0,0.0,0.0,0,11,7500.0,285.23111,184.13146,0.0,8,3
C13101,-1.8470540141719332,-0.02002742404820043,0,1358.798385,1.0,0.0,0.0,0.0,174.369769,0.0,0.0,0.0,0.166667,2,0,1500.0,337.074078,294.178618,0.0,12,0
C13102,2.499300551955547,-1.3967137732050885,3,177.550964,1.0,2188.88,101.0,2087.88,0.0,1.0,0.166667,1.0,0.0,0,48,7500.0,2372.21499,188.138313,0.333333,12,3
C13103,-0.2022972430352284,1.5091920915670496,2,1310.839573,1.0,646.28,422.17,224.11,2350.427153,0.666667,0.333333,0.5,0.416667,17,15,1500.0,1758.379933,908.470064,0.0,12,2
C13104,0.3679696709738022,-1.469955571466461,3,1088.568358,1.0,436.8,150.0,286.8,0.0,1.0,0.166667,1.0,0.0,0,16,1000.0,363.125659,1618.005527,0.0,12,3
C13105,-0.019795410798992802,-1.259509065091761,3,341.233281,1.0,277.06,0.0,277.06,0.0,0.583333,0.0,0.5,0.0,0,7,2800.0,2859.947327,2595.876353,0.75,12,3
C13106,-0.09492074945588422,-0.7772177907584275,3,1289.327381,1.0,892.0,563.0,329.0,0.0,0.583333,0.25,0.25,0.0,0,14,3500.0,655.143647,360.636863,0.0,12,3
C13107,0.15993090618540062,-1.0429882071160768,3,597.297664,0.636364,689.67,228.87,460.8,73.693002,0.666667,0.25,0.666667,0.083333,1,15,3511.111111,2327.014381,246.495299,0.125,12,3
C13108,0.9971496815324102,-0.766507144709171,3,894.081947,1.0,1901.71,1853.11,48.6,206.61878,0.666667,0.666667,0.416667,0.083333,1,33,1500.0,947.130141,220.745296,0.0,12,3
C13109,2.3877437592258315,-0.6717532808628917,3,1492.035204,1.0,2429.23,1680.7,748.53,0.0,1.0,0.166667,1.0,0.0,0,44,7000.0,4373.664316,373.988419,0.0,12,3
C13110,-0.9532363658991819,-1.4240975492970394,0,112.514659,0.6,459.51,274.65,184.86,0.0,0.5,0.2,0.3,0.0,0,13,1200.0,211.625556,103.297347,0.0,10,0
C13111,2.1368639436634873,-0.3066991257328387,3,795.401963,1.0,3408.01,3408.01,0.0,0.0,0.916667,0.916667,0.0,0.0,0,11,5000.0,5797.060195,242.410057,0.083333,12,3
C13112,1.3847172015138622,-0.43726390848285734,3,1987.474619,1.0,2254.03,1607.39,646.64,988.51815,0.75,0.416667,0.75,0.083333,1,30,3000.0,898.751834,862.981582,0.0,12,3
C13113,0.6519918998402625,4.268564431375406,2,6995.3025,1.0,999.77,0.0,999.77,6507.113368,0.75,0.0,0.75,0.583333,16,14,8000.0,2863.397049,2553.534465,0.0,12,2
C13114,0.32416068027345485,-2.00966267005702,3,72.518075,1.0,525.0,0.0,525.0,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,553.4725,181.029848,0.4,12,3
C13115,0.8070503435442957,0.05207654433728554,3,541.61305,1.0,554.79,554.79,0.0,468.601675,0.916667,0.916667,0.0,0.25,5,12,7000.0,2500.847222,226.781819,0.416667,12,3
C13116,-1.5045556577345964,2.3739173607403954,2,1919.443036,1.0,0.0,0.0,0.0,5427.830151,0.0,0.0,0.0,0.333333,7,0,5500.0,2936.557193,626.771938,0.0,12,2
C13117,0.09942805415705969,-1.8961330340130615,3,60.837925,1.0,387.42,0.0,387.42,0.0,0.916667,0.0,0.916667,0.0,0,11,1500.0,347.63772,172.234687,0.363636,12,3
C13118,-1.5461965534999493,-1.425812597301768,0,33.954525,0.454545,158.0,0.0,158.0,0.0,0.333333,0.0,0.25,0.0,0,4,1200.0,178.116509,64.695731,0.0,12,0
C13119,3.2752540987250396,-0.8655626335203004,3,491.91535,1.0,4527.64,4327.31,200.33,0.0,1.0,1.0,0.333333,0.0,0,49,2300.0,4139.307545,287.805087,0.090909,12,3
C13120,-1.1679115593307992,-0.23069031386290567,0,733.988674,1.0,83.47,83.47,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,9000.0,195.17029,219.056873,0.0,12,0
C13121,0.9640641960507912,4.060352645305449,2,5606.778018,1.0,283.88,124.88,159.0,3637.857309,0.416667,0.166667,0.166667,0.333333,10,6,14500.0,12124.63957,1923.472385,0.083333,12,2
C13122,-1.8894358462604954,0.816103313888031,0,408.310297,1.0,0.0,0.0,0.0,777.912775,0.0,0.0,0.0,0.333333,10,0,1500.0,1488.832955,193.298562,0.083333,12,0
C13123,-2.160245953130117,0.10135131050472217,0,580.649334,0.636364,0.0,0.0,0.0,1133.582799,0.0,0.0,0.0,0.25,4,0,1200.0,215.025138,291.847732,0.0,12,0
C13124,-0.807297560771884,1.4897532582402553,0,2709.099711,1.0,354.92,354.92,0.0,340.821615,0.25,0.25,0.0,0.416667,6,3,8500.0,997.929231,642.622594,0.0,12,0
C13125,0.021053769910218328,1.89633143317099,2,3821.413393,1.0,197.0,80.5,116.5,3926.684678,0.833333,0.083333,0.75,0.333333,11,11,7000.0,700.151706,1540.518189,0.0,12,2
C13126,-1.808191547475919,-0.2492537358114268,0,1224.95436,1.0,0.0,0.0,0.0,292.385578,0.0,0.0,0.0,0.083333,1,0,1400.0,350.078829,566.002062,0.0,12,0
C13127,-2.551120089761132,5.026272920335228,2,3846.74253,1.0,0.0,0.0,0.0,1932.460679,0.0,0.0,0.0,1.5,18,0,5600.0,496.245836,538.346874,0.0,6,2
C13128,-0.3133467148987309,3.4394056349460156,2,5500.316126,1.0,0.0,0.0,0.0,4930.998256,0.0,0.0,0.0,0.166667,6,0,9000.0,10036.80464,1915.072549,0.083333,12,2
C13129,-1.772273780926455,0.2758312689979273,0,364.516232,1.0,0.0,0.0,0.0,720.251306,0.0,0.0,0.0,0.2,2,0,6500.0,94.932543,158.639188,0.0,10,0
C13130,1.0067306982523259,-1.6241993305769988,3,688.993252,1.0,803.57,0.0,803.57,0.0,1.0,0.0,1.0,0.0,0,53,2000.0,253.769944,195.362332,0.0,12,3
C13131,0.6570835391075556,0.5583665706680195,3,3781.053716,1.0,764.19,0.0,764.19,279.13821,0.666667,0.0,0.666667,0.166667,3,29,7000.0,1640.238914,2951.847301,0.0,12,3
C13132,-1.9177833602731735,0.5204203552483246,0,1394.445085,1.0,0.0,0.0,0.0,279.693602,0.0,0.0,0.0,0.333333,4,0,1600.0,389.817084,510.935129,0.0,12,0
C13133,-1.6710120500318024,-0.9303487384912716,0,117.205812,0.818182,215.0,215.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1750.0,86.403222,182.994424,0.0,12,0
C13134,0.5973998489179394,2.604321172582444,2,4373.439331,0.888889,1959.04,1570.04,389.0,5124.126997,0.666667,0.444444,0.555556,0.555556,6,12,7000.0,820.851704,1409.800552,0.0,9,2
C13135,-1.350564586439644,0.6107518019695956,0,2931.237524,1.0,150.0,150.0,0.0,1434.135353,0.083333,0.083333,0.0,0.083333,3,3,3000.0,577.725789,1683.482088,0.0,12,0
C13136,0.05971397707713464,-0.747410525725838,3,310.666963,1.0,881.87,509.87,372.0,0.0,0.545455,0.363636,0.272727,0.0,0,12,7500.0,274.936052,212.361801,0.0,11,3
C13137,-1.6141891119756215,0.5779140261461395,0,970.120944,1.0,120.0,120.0,0.0,394.626936,0.083333,0.083333,0.0,0.25,8,1,1500.0,1646.068152,299.386794,0.0,12,0
C13138,-1.0364527593603474,0.14488056491059,0,931.144615,0.666667,1864.5,1864.5,0.0,148.542419,0.333333,0.333333,0.0,0.333333,4,6,2000.0,194.303595,215.542334,0.0,6,0
C13139,-0.848116123881622,-0.7159601951743298,0,1484.996584,1.0,170.0,170.0,0.0,0.0,0.416667,0.416667,0.0,0.0,0,5,1500.0,406.189673,479.239093,0.0,12,0
C13140,-0.005765794450331131,1.1477164167151364,0,1967.931753,1.0,1344.85,1344.85,0.0,2509.019799,0.416667,0.416667,0.0,0.25,5,6,3500.0,3772.740721,600.505507,0.166667,12,0
C13141,-0.26836852441044357,-1.4040586139564244,3,74.653975,0.818182,603.6,253.6,350.0,0.0,0.666667,0.25,0.416667,0.0,0,11,2500.0,431.710102,134.295856,0.090909,12,3
C13142,-0.6002345028184074,-1.4336591669950163,3,84.783684,1.0,203.6,0.0,203.6,0.0,0.666667,0.0,0.666667,0.0,0,8,1500.0,206.472169,166.325041,0.0,12,3
C13143,-0.0513225694984507,-1.2280858452644288,3,668.742738,1.0,951.97,664.83,287.14,0.0,0.666667,0.083333,0.583333,0.0,0,12,1000.0,1362.945215,310.674253,0.083333,12,3
C13144,3.5022117172947893,-0.2711542798174384,3,3790.510114,1.0,2626.06,2236.68,389.38,0.0,1.0,1.0,1.0,0.0,0,62,7500.0,2057.425716,2605.968939,0.0,12,3
C13145,1.144921950752408,-1.5274398375821572,3,58.241599,1.0,792.35,0.0,792.35,0.0,1.0,0.0,0.916667,0.0,0,17,10000.0,762.107502,160.56702,0.636364,12,3
C13146,1.1188613810745947,-0.852547770243748,3,226.804333,1.0,669.19,669.19,0.0,0.0,1.0,1.0,0.0,0.0,0,25,8000.0,1093.526476,173.672316,0.083333,12,3
C13147,0.48816927195274634,-0.6453872823638055,3,216.595085,1.0,270.21,270.21,0.0,232.881575,1.0,1.0,0.0,0.083333,2,12,6000.0,453.391188,199.633262,0.0,12,3
C13148,1.675972523187149,-0.5366577315566203,3,1552.53528,1.0,2072.43,1518.4,554.03,0.0,0.833333,0.5,0.5,0.0,0,30,7000.0,2522.068213,389.675365,0.0,12,3
C13149,-1.913518643502388,0.8115519523043271,0,1131.445959,1.0,0.0,0.0,0.0,1498.390707,0.0,0.0,0.0,0.333333,5,0,1950.0,662.653149,213.351598,0.0,12,0
C13150,-0.023796576964668303,-0.5219526559395731,0,1048.403657,1.0,652.24,652.24,0.0,0.0,0.583333,0.583333,0.0,0.0,0,7,4000.0,2274.855647,669.585057,0.0,12,0
C13151,0.06354895081106178,1.8345647029645686,2,460.956973,1.0,145.28,35.25,110.03,1404.503073,0.833333,0.25,0.75,0.416667,28,14,8000.0,1235.201553,199.811334,0.166667,12,2
C13152,-0.6411501298784156,2.417123022748931,2,5873.201628,1.0,146.68,42.66,104.02,2206.510074,0.25,0.083333,0.166667,0.333333,7,5,8000.0,1951.218091,1669.058818,0.0,12,2
C13153,-0.12518143147597785,-1.609912391225342,3,281.349361,1.0,473.34,0.0,473.34,0.0,0.833333,0.0,0.833333,0.0,0,10,1500.0,153.209881,182.388625,0.083333,12,3
C13154,-1.4727078697874274,0.17905233770764922,0,1207.886609,1.0,143.0,0.0,143.0,1358.395174,0.166667,0.0,0.083333,0.166667,2,2,3000.0,398.257086,235.957305,0.0,12,0
C13155,-2.0673025435963908,-1.3198111411766433,0,9.12851,0.181818,80.06,80.06,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1600.0,0.0,312.343947,0.0,12,0
C13156,-1.6186036401061106,0.49969943006606543,0,929.473356,1.0,0.0,0.0,0.0,1335.247069,0.0,0.0,0.0,0.166667,3,0,6000.0,430.236948,236.775013,0.0,12,0
C13157,-1.515262119196423,-0.17897512280049366,0,907.120507,0.363636,98.0,0.0,98.0,2683.566903,0.333333,0.0,0.25,0.083333,3,4,3000.0,514.338268,796.476168,0.0,12,0
C13158,1.7432755394347696,-1.163486807282433,3,744.112849,1.0,1628.08,626.23,1001.85,0.0,1.0,0.666667,0.75,0.0,0,27,6000.0,892.732912,263.48702,0.0,12,3
C13159,-1.8372877721462184,-1.5434042752753019,0,0.0,0.0,63.3,0.0,63.3,0.0,0.25,0.0,0.25,0.0,0,3,2700.0,0.0,312.343947,0.0,12,0
C13160,-1.7907673083436153,-0.25333623986610254,0,1499.324936,1.0,0.0,0.0,0.0,18.123413,0.0,0.0,0.0,0.083333,1,0,1500.0,309.565852,526.749661,0.0,12,0
C13161,0.1299015089947154,-1.757245805577385,3,89.229937,0.909091,830.0,0.0,830.0,0.0,0.583333,0.0,0.416667,0.0,0,8,4000.0,923.299373,138.908017,1.0,12,3
C13162,1.2536262588079647,-0.6812379673858364,3,1057.142919,1.0,789.96,739.96,50.0,0.0,1.0,1.0,0.166667,0.0,0,21,8000.0,1328.926056,216.592529,0.0,12,3
C13163,0.5442389988023887,0.1775913149462477,3,2160.127684,1.0,353.22,127.28,225.94,185.02165,0.916667,0.166667,0.916667,0.25,3,13,2500.0,3745.594702,4342.944882,0.0,12,3
C13164,-1.3917710444847529,-0.5433575355558148,0,740.231763,1.0,150.0,150.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,1800.0,1810.018994,371.232676,0.0,12,0
C13165,-2.066735156945052,-0.3610642129734036,0,666.314773,0.545455,0.0,0.0,0.0,1435.898249,0.0,0.0,0.0,0.083333,1,0,1500.0,444.852002,486.647187,0.0,12,0
C13166,-1.962957848815533,0.7709065155745064,0,1293.044047,1.0,0.0,0.0,0.0,1425.748356,0.0,0.0,0.0,0.333333,5,0,1500.0,294.30747,286.673785,0.0,12,0
C13167,-1.984924352929016,0.5278199628054308,0,1360.795674,1.0,0.0,0.0,0.0,462.861443,0.0,0.0,0.0,0.272727,6,0,1500.0,303.031979,443.781316,0.0,11,0
C13168,-1.240770161508669,-0.923576711592371,0,13.362018,0.363636,119.46,60.27,59.19,0.0,0.25,0.166667,0.083333,0.0,0,4,7500.0,534.740352,132.441551,0.0,12,0
C13169,0.7779377632287633,1.4647382242273292,2,2878.715983,1.0,909.16,513.78,395.38,2600.803827,0.75,0.25,0.666667,0.25,13,28,3000.0,4103.582568,1872.752158,0.083333,12,2
C13170,1.5076780968646841,-0.23599847017251396,3,1792.255588,1.0,582.85,482.21,100.64,0.0,0.833333,0.416667,0.833333,0.0,0,25,11500.0,4247.404958,451.556429,0.0,12,3
C13171,-0.07841284834258475,2.108199705999743,2,1939.822738,0.909091,1130.25,1130.25,0.0,1811.549006,0.583333,0.583333,0.0,0.5,20,29,3000.0,566.13825,970.417924,0.0,12,2
C13172,-0.4856719474417818,6.291451106765185,2,2939.047848,1.0,749.0,299.0,450.0,7130.160309,0.583333,0.166667,0.416667,0.833333,50,8,5000.0,4161.642762,972.65285,0.0,12,2
C13173,-1.7399838599636144,-0.23759279584071707,0,888.023397,0.909091,0.0,0.0,0.0,252.318137,0.0,0.0,0.0,0.090909,3,0,1500.0,1734.981714,317.921967,0.181818,11,0
C13174,-0.4373545835777003,-1.8595411970167313,3,13.959639,0.636364,149.88,29.9,119.98,0.0,0.583333,0.083333,0.5,0.0,0,8,4000.0,235.74496,156.767607,0.75,12,3
C13175,-1.069105475304877,0.4614629223484584,0,4413.461158,1.0,55.12,55.12,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,5000.0,1433.807814,2036.483418,0.0,12,0
C13176,-0.8867366714645376,0.04396038049930173,0,2900.59088,1.0,588.48,588.48,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,3000.0,1189.418494,2648.004763,0.0,12,0
C13178,1.0082916748952957,-0.5966213094435888,3,2600.500163,1.0,1301.9,1169.9,132.0,0.0,0.833333,0.666667,0.416667,0.0,0,21,4500.0,530.552146,1230.24842,0.0,12,3
C13179,-0.34530722856651735,3.0635303230457724,2,4075.540208,1.0,0.0,0.0,0.0,3502.346314,0.0,0.0,0.0,0.25,4,0,14000.0,8012.84957,1088.217898,0.0,12,2
C13180,0.18493951772969458,0.19914521820443856,0,791.117673,1.0,854.2,854.2,0.0,0.0,0.25,0.25,0.0,0.0,0,3,7350.0,5346.679636,5583.630482,0.416667,12,0
C13181,-0.8974819920216933,-0.48451528741491956,0,950.31308,1.0,1022.84,1022.84,0.0,0.0,0.166667,0.166667,0.0,0.0,0,5,1500.0,818.113846,2083.026155,0.0,12,0
C13182,-1.3876959859583056,-1.9983709256334765,0,3.64248,0.272727,71.65,0.0,71.65,0.0,0.166667,0.0,0.166667,0.0,0,3,2000.0,270.73449,140.698664,1.0,12,0
C13183,6.7781799267560014,2.718062350060847,1,6773.941979,1.0,14215.0,14215.0,0.0,464.795495,0.583333,0.583333,0.0,0.083333,1,30,9000.0,5773.661106,6338.527589,0.0,12,1
C13184,-1.4513670135680923,0.40902167552426627,0,906.830419,1.0,129.0,129.0,0.0,2168.295882,0.083333,0.083333,0.0,0.166667,2,1,1700.0,2152.93568,539.700832,0.083333,12,0
C13185,-2.419454863683437,1.6374913087970009,0,1705.435895,0.666667,0.0,0.0,0.0,3719.359585,0.0,0.0,0.0,0.5,4,0,4000.0,282.620956,418.372715,0.0,6,0
C13186,-0.2518540157488241,0.9291923142157065,3,2311.164692,1.0,318.85,0.0,318.85,3541.752608,0.75,0.0,0.75,0.333333,4,9,5000.0,526.713137,735.303992,0.0,12,3
C13187,-0.30052119005969624,0.42286914901182526,0,2262.825216,0.727273,221.2,221.2,0.0,0.0,0.166667,0.166667,0.0,0.0,0,4,9000.0,6791.182982,826.907399,0.125,12,0
C13188,-0.7194995876412115,-0.4106272011471671,0,380.351858,0.909091,1216.21,1216.21,0.0,145.058195,0.166667,0.166667,0.0,0.083333,1,9,3000.0,1605.939594,135.474623,0.111111,12,0
C13189,-1.2176735140509747,3.090662955538762,2,3218.51979,1.0,0.0,0.0,0.0,1335.303813,0.0,0.0,0.0,0.583333,13,0,14500.0,804.616908,771.133373,0.0,12,2
C13190,0.8470343486890842,-0.09257360488222585,3,2089.451704,1.0,1256.49,879.61,376.88,1381.853089,0.666667,0.583333,0.5,0.166667,2,32,2500.0,637.044684,1072.394817,0.090909,12,3
C13191,0.44465608246750926,-1.6473813973508147,3,103.611789,1.0,960.24,0.0,960.24,0.0,1.0,0.0,0.818182,0.0,0,13,2700.0,938.788924,150.326767,0.2,11,3
C13192,-1.8369669243502234,1.0788996656117211,0,1589.141901,1.0,0.0,0.0,0.0,1387.07837,0.0,0.0,0.0,0.25,10,0,3000.0,454.856663,557.016549,0.0,12,0
C13193,0.025455334835202226,2.5939802785147332,2,6369.895861,1.0,335.68,0.0,335.68,2607.530791,0.666667,0.0,0.583333,0.5,7,8,9000.0,1592.064294,1497.715051,0.0,12,2
C13194,-1.4132353569109908,0.614944037315199,0,4028.315428,1.0,0.0,0.0,0.0,275.691831,0.0,0.0,0.0,0.083333,1,0,4500.0,892.224219,1572.219063,0.0,12,0
C13195,6.848499816565675,-0.6276040987512921,1,725.529062,1.0,8754.59,8636.73,117.86,0.0,1.0,1.0,0.25,0.0,0,116,4000.0,8648.305093,195.873012,0.916667,12,1
C13196,-1.0031868058601812,2.8268969822604295,2,1766.619204,1.0,261.12,233.54,27.58,958.092503,0.5,0.416667,0.166667,0.916667,21,8,1950.0,1508.080601,398.520851,0.0,12,2
C13197,-1.9214417418602252,3.0475018321859455,2,1935.116931,0.727273,0.0,0.0,0.0,4195.104578,0.0,0.0,0.0,0.583333,17,0,7000.0,680.591231,964.502795,0.0,12,2
C13198,-0.08935618678526402,-0.9563277999498898,3,1487.517111,1.0,614.53,311.22,303.31,0.0,0.666667,0.333333,0.333333,0.0,0,15,1700.0,570.147403,429.203871,0.0,12,3
C13199,0.7348223792280957,3.699580819606672,2,4037.543707,1.0,1005.72,220.0,785.72,6203.612318,0.833333,0.25,0.833333,0.666667,19,13,6000.0,3724.247764,1047.765097,0.083333,12,2
C13200,-1.489882113220346,-0.6776725017730917,0,7.954284,0.272727,56.0,56.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,10500.0,312.280331,82.975613,0.0,12,0
C13201,2.19432927834064,-2.1129072114392153,3,147.193451,1.0,2863.92,0.0,2863.92,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,2589.303082,171.139818,1.0,12,3
C13202,0.7137897431791699,-0.8001214550343672,3,1125.539048,1.0,645.96,59.9,586.06,1214.196152,1.0,0.166667,0.916667,0.166667,2,35,1500.0,693.631165,384.147394,0.1,12,3
C13203,-2.208430383360291,0.6834634678228795,0,1950.956894,0.833333,0.0,0.0,0.0,2844.307484,0.0,0.0,0.0,0.166667,2,0,3000.0,300.71395,405.461471,0.0,6,0
